cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,sentiment
UgzNNEDONASgRVuLkE94AaABAg,It's easy to select...just close your eyes and pick,1 year ago,@panagiotisgavellas8577,UCgbT1mWprLiNx_R6XjdFEag,0,,https://yt3.ggpht.com/ytc/AIdro_nusKmZATTFepe_OlKa8JyO-6iYOa1X47MpI9Y2RzmxHnb3yNgJRjgNAhXoZlMjqL8eQA=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.329359,Positive
UgzLS-Qr45igTpSF7VB4AaABAg,Completely wrong launch procedure on that M3. If done correctly it’s around 3.5-3.6 sec…,1 year ago,@stefanof.j.982,UCtUkFZ9KL2sTTZ1bE_Pr0SA,0,,https://yt3.ggpht.com/ytc/AIdro_nJNpxTtAIl1ir-hhNT3pS2-tg45bNNuhrJa9cnWmwMeoI=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.331524,Negative
UgwHH2oBZpAuwcqmmBd4AaABAg,Can you do similar video of m4 convertible vs 911 ? I am leaning towards convertible or a sunroof 😂,1 year ago,@DesiGuyVideos,UC5bsxagc08dzkYKudTrewTQ,0,,https://yt3.ggpht.com/jU1y6cygTE_Ywx8v5ITXqmvLMoEwbOsOTgUUwmdNaX8EuQFUU4dU8tmxlmioYqirTYjAtMT-=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.331524,Positive
Ugy4epKbz6GevJdQh854AaABAg,Can you do one with M4 vs 911 review? I guess I’m leaning towards sunroof 😂 been in good california weather,1 year ago,@DesiGuyVideos,UC5bsxagc08dzkYKudTrewTQ,0,,https://yt3.ggpht.com/jU1y6cygTE_Ywx8v5ITXqmvLMoEwbOsOTgUUwmdNaX8EuQFUU4dU8tmxlmioYqirTYjAtMT-=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.334984,Positive
UgyLXKwz_rs5NcgWxed4AaABAg,M3 0-60 is 3.5 sec 😂😂 wtf is 4.0 sec,1 year ago,@Everywhere.12,UCy7iYu43xIthgpzo4UyLxJw,0,,https://yt3.ggpht.com/ytc/AIdro_mRLHDd8NjgcJzYOjfocI0lyyr-4xsFWa2Rk1N3X8UlnC_JG2KQE1IaoSm4cR9C7ymAZA=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.334984,Positive
UgxBjcZhiDP-QDuGRGR4AaABAg,"$100,000 difference between an M3 and a Carrera in Australia, drive away being the Porsche more expensive. $350,000 drive away for the S provided, you don’t tick too many options boxes.",1 year ago,@lbarbato6425,UCd2j7gbudHK5ewyltvypu5A,0,,https://yt3.ggpht.com/ytc/AIdro_miq726xYTrv84fVSSNZ6pCl1T34aXT6m9Y8ep89L8=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.334984,Neutral
UgwRQ1I2m8nToYvMxMR4AaABAg,Watching a review of a 911 as he makes a joke about 9 and 11 vents. On 9/11. Trippy stuff here today.,1 year ago,@Mwap439,UCJlcuz4CI_MqqAI4t7Q0Wig,0,,https://yt3.ggpht.com/IVAU9Qew-5a1tX1QDpdRV18ylRLu1dOhDrkTVCuC94rYt2-2uOFYt9zDgHg6riJBFaxmAd9r6w=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.334984,Positive
UgzCGOqT4oKkrqjMxHN4AaABAg,My stage one 335d does it quicker do a diesel draggy,1 year ago,@spiderbetz806,UCox9Qk7yw1ooWphONggdhaQ,0,,https://yt3.ggpht.com/ytc/AIdro_mNY2z65dtLzUHCPHQqZ4RgVCoHpw5Ma-k_qtzJU-0IiQ=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Neutral
Ugy8oKf2JeY_53VIIE54AaABAg,I thought the bmw would have been faster than that but I'd rather have the bmw over the Porsche because of the practicality,1 year ago,@1JoeKingMan,UC8F_5GXPGpF50ujEED3nLDw,1,,https://yt3.ggpht.com/C3oWpEJuBJ58eVCv9DB_CfNPzIbouJi3GYUQVXKgfnwRgE3stL9m7EIhvb_T4IcuUFb6m0Q0iw=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Neutral
UgyCP2ZlTgfBGLGY-gt4AaABAg,BMW,1 year ago,@sol0077k,UCrZb5FnUtpnCkinIZ6nehBw,0,,https://yt3.ggpht.com/b2GWXl7mlwdQaPLvJEMoc5eRsTMIWQ6PHInUPyJhWQeAi6IuFKr6RLd2Iqfh9kPZIM7yVfPLSQ=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Neutral
UgxeQXAVYNAspk0jPxF4AaABAg,😂😂😂 bmw is just so bad,1 year ago,@Gym_user-g8q,UCFq2ClIrG0SDCc0jDGy5Zfw,0,,https://yt3.ggpht.com/F003_bmCBcyc2JREm0zfk6A2pVSJyO4zotEMeImoayydt2ul-m_RxCuC2fFySmQpNByfWKZG=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Positive
UgyTRdPXXvlEIJZjj4x4AaABAg,I love how simple but elegant the Porsche looks ❤,1 year ago,@AlvinIsika,UCDeat9p-TG0u-ysMPJk5TMQ,3,,https://yt3.ggpht.com/ytc/AIdro_lN1r14JyVE1HV827fOA4jwcUpML9JATe2vub3wBZwgdO1_u1mEpcWHSejRd9oj5lcaaA=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Positive
Ugz-_a6JcrIRd5Ae1I54AaABAg,$105K+ for a base (more likely $115k+) and it should be that fast.,1 year ago,@monkeymouse1403,UC75jOnfMHIxEXhGlMsomH8g,1,,https://yt3.ggpht.com/ytc/AIdro_myD4jiIyaU_VI0B8hU7CEeTMBZosB6-tYekaSTOcc=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.339889,Neutral
Ugx26O5b58es30LpqOh4AaABAg,The M3/M4 xdrive are faster to 60mph 100% of the time if you do it properly....,1 year ago,@nicholasborrelli7544,UC5iu86DAMzLIQA9MzC0x_hQ,0,,https://yt3.ggpht.com/ytc/AIdro_klrQlsl8Prgf3e7rUVELEo2eWCj-C3FJjmmTV9rAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.347596,Neutral
UgxS7j7hab8E32uvpzd4AaABAg,Definitely bmw!,1 year ago,@frankre8951,UCw3PeXK4qRev4tKqkUR9H6g,1,,https://yt3.ggpht.com/ytc/AIdro_kYIKGS930EaghswZeuyO50dPrjhAwVt_aNZQdI5qk=s88-c-k-c0x00ffffff-no-rj,False,False,1719736956.348831,Positive
UgxG6X9PgAly4ta4hT94AaABAg,this exact bmw is my new fav dream car now :'),2 years ago,@Sh7i__,UCWxujSC72CoMrv7xcjYKEQQ,1,,https://yt3.ggpht.com/ytc/AIdro_lkbsN_Pvhf2wdpjfrLMgVoEfEUmG6GnFkjAIQL0kd8e1U=s88-c-k-c0x00ffffff-no-rj,False,False,1688114556.348831,Positive
Ugx2WFR6wLp1LYeI21V4AaABAg,"M3  chavvy
911  class",2 years ago,@indianscout4487,UCWbCMH88NFu4dTe1o4eTUcQ,0,,https://yt3.ggpht.com/ytc/AIdro_n_GzI8nXfgfv80SDKW0-PdnT0m9vUJb7nDwwpq_5E=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.197239,Neutral
UgwU9Q52d6jCn7S4oo14AaABAg,Someone explain to me why the m3 is 1.7 million in Australia??,2 years ago,@FollowersofChrist-h6t,UC4gfuFHnIcyZ_rLdJp1GLAg,0,,https://yt3.ggpht.com/ytc/AIdro_nLfOnFMQ6NzSrw2H6I0IxTOTRaFU4KZF3Ivl1BybLM4uIzdNMIJ_YKaZy2rosNSpTifw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.197239,Neutral
UgxP2tvmZJVGMfEsdQ94AaABAg,340I 3.7 seconds in your video winter,2 years ago,@jonele2247,UCEB3JV1pXJnfVhpTFmqxWEQ,0,,https://yt3.ggpht.com/ytc/AIdro_lfYfkMLF4CDicbQmI5riEQ0CExRa1IZebQzJmSXQqSJWQH=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.199246,Neutral
UgxF3c9dncO5Jj9wSr94AaABAg,That 911 looks more like a bug,2 years ago,@mr.nobody9646,UC6EM2N36r1OZFTddIs6qqyw,1,,https://yt3.ggpht.com/ytc/AIdro_k18TQOefWzLa5SvdJmEE0dDZLfk4am4CaTqv-UUpCP4ll3lucs6Ttsxlbnh6UOy4Y8dw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.20211,Positive
UgwIbYX6p7ifDa413Qh4AaABAg,"Impressive from the 911
Like with less power and torque, it did much better than the BMW",2 years ago (edited),@prayasdash,UCm01ty_baKUqWEclqf53VAQ,0,,https://yt3.ggpht.com/Fq2N1kMz8Whmz5Y7roKpYqmbilhZs_OhGQoFLnpR7Kz61s96Xlel-BTsDaFT3QqAjesxN-Nv=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.203658,Positive
UgzQiJMhl3RlPzbiGFB4AaABAg,"16:40 if you are an american, he is talking about the Porsche",2 years ago,@mihastih,UCr-P42jWOnKgXJsOr5bmIMg,0,,https://yt3.ggpht.com/ytc/AIdro_mFDXS4Ua9M4Wf9AmJtbpnuk55BTDaW4hjfYRVQJvpSCSM=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.205667,Neutral
UgzmAYehjN-oCPoqrKF4AaABAg,"The base Porsche in the US is $116k, and the M3 competition is $87k..... Can't really compare.",2 years ago,@caraveli1363,UCAWYvWO0L8KWh8Y7LtREpmg,5,,https://yt3.ggpht.com/ytc/AIdro_me44EKXwu1JobpPoLytTFmuIlNeZSTmhjPeM41RJA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.205667,Neutral
Ugz-VEGIT1Bft6raufN4AaABAg,the recent bmw cars are way too heavy and bulky.,2 years ago,@Abu-Lutfy,UCGboJmTKMLqsvM_ihQRAgew,0,,https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.207677,Neutral
UgyRlZbnXbE3AoEFFp94AaABAg,"with the porsche you have to do two trips to bring 4 people to destination, so until it can't go to triple top speed than the bmw i'll get the good looking one.",2 years ago,@JackSmith-tj1if,UCJVcUB-qjU6h_qlGM7OLo1w,0,,https://yt3.ggpht.com/ytc/AIdro_lkw8RULCxq4xqvcMrkQVdftQaXBLr_LzVB7IQcCoU=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.209683,Positive
UgzeWflcr5vBufsNRxB4AaABAg,"Why not comparing the Carrera S vs M3 ? There is a huge power difference, so the 450 hp Carrera S would have been a better comparaison... and would have smoked the M3 even more",2 years ago (edited),@killian7498,UCqlcdmfXUG03EwKPWBEv2qA,1,,https://yt3.ggpht.com/ytc/AIdro_kTGz0b7ZfzjeEc1eUirGRbpaXqhB8H7f9PjzfrzoawGaQ=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.211694,Positive
Ugwv0u3LK3PNENerfrZ4AaABAg,911 all day vs that BMW nose.,2 years ago,@pdmark311,UC_-Zq3NvpuuetUkYgHEdkOg,0,,https://yt3.ggpht.com/ytc/AIdro_kx2LYltT4QLiaAOvK2D70GSsqiU_2w2NsT48C1-mnl4309=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.212946,Neutral
Ugz7uM4SPGCk61l8u_B4AaABAg,honestly if they hadve just made  the grill normal on the m3 itd actually look rlly nice,2 years ago,@joeschipper6465,UC3ftMxZBeRUpCppwtwfEErQ,0,,https://yt3.ggpht.com/N5STAvbuO9gsaCx5gGfHkR9J5FCpKieQy2iNDooEkgXQK_9i1Tsv9-W_kZj9aucvFzdJzXxtayo=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.213541,Positive
UgxBqMQQDwNb6P5WweR4AaABAg,M3 xdrive spanks the 911 eh?,2 years ago,@jonchicoine,UCqJkptbGuOOF7ifH72NPTXg,0,,https://yt3.ggpht.com/A95fBxsbn3dSVivOXlUyhjym-pYAgyBBlII3VLyo_AQRPydpdJg_O3sTWQ7bYOm2KY-vSTYqc2c=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.213541,Neutral
UgxTBGGt7LwVMhdtiOl4AaABAg,both are my dream car，cannot afford any of them😂,2 years ago,@nanshanzhongchinaofficial8587,UCwuwDDJo1JhanCqe3dEELxA,0,,https://yt3.ggpht.com/zysnHpk8Ev76-mjGeleu05JB7BgNadELG1FWT4WcwIRJvycd-_UmOWfJPczEQlvpGfr0L7u-Tw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.223305,Positive
UgwbK8Fc9RwHvLxC9eh4AaABAg,I’d get the Porsche. The BMW is soooo ugly inside and out!,2 years ago,@dennisantypas4486,UCPb8gSm1fzVk5ymAtDFLfsA,0,,https://yt3.ggpht.com/ytc/AIdro_nFGBU6Ssp6D5fTAI6xf9H-DffJBCNvljdTMgMgmJo=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.22518,Negative
UgwKKpbzRGZEyNwXmMt4AaABAg,now we know his into fisting,2 years ago,@wilsal770,UCCXg0YhDhXzRC6Mcz53dbiw,0,,https://yt3.ggpht.com/-jpNNN2CGgS3d5qSfkHjF2uFlsg-4qlh5-Lt4Uo_KF5_futZFNeXLGendVwooR42b58PsRht9g=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.22518,Neutral
UgynrmfxHF-SVcRYYTN4AaABAg,"Premium customers worldwide have Apple.  Get over it Matt and stick to second hand, used, cheaper cars you Androids cheapskates can afford.😊",2 years ago,@phoebebutler7388,UCOO-UxABKnEtUhu-AxZbEUg,0,,https://yt3.ggpht.com/ytc/AIdro_kWs6MD0bSk1KdmkOUxJW6iMA_nWBCZ2RLISTc023pUH-y7G0XJUN9DGZy6oFjSPt-GnA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.227189,Positive
UgyraY8zYAzj_sk0dCJ4AaABAg,Starts at 83?? It’s like 97 now,2 years ago,@theoschofield1495,UCGvPk6o-CG7Ody-55P5LCYA,0,,https://yt3.ggpht.com/pzZnp7GLJSAy9HLogn36BP7K0qDnOTzd2GliqoSVXywTDqmWX5hZwvJp4ApanYiVO217OXml8Q=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.227189,Positive
UgytfK4yv8ORT-ZDt1R4AaABAg,"6:51 Nice biceps Matt, keep it up",2 years ago,@durjoysen3866,UCMI1Do4t7kLiLSLEOF1P4pw,0,,https://yt3.ggpht.com/qB7YCsLfg0DON1HNdjuHIP2N_zzB0Y0Kzx9VQWX_o4Mjr77576UdH86MqiLZHlOIQV0wSbP_mA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.229199,Positive
UgwqK0LnOrZtY6U0cpB4AaABAg,The 911 is a super model.  The M3 is a dolled up MILF.   Take your pick boys - what floats your boat?,2 years ago,@gazof-the-north1980,UC4l6pf8YYTUeACuf3KBIckA,0,,https://yt3.ggpht.com/LPhhqp8ma4vv9sL0xzJEuwrY-najg1AgTHudLTLaWbNph55mGNj74ED-Pq9fylg68hsV5txQ=s88-c-k-c0x00ffffff-no-rj,False,False,1688114557.231269,Positive
UgwGjQR7zJf-XT5ksEB4AaABAg,you have to keep launch on for 2-4 seconds to build boost btw,2 years ago,@ejora5763,UCx7FJAk2oPOYlBQSf_MyIQg,0,,https://yt3.ggpht.com/ytc/AIdro_mHC5l3mCCPdiLFwxZNZjZmCfPtpua5NEJFz1kwDZHJiNI=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.256769,Positive
UgzE1YHEsqyCAN8bEfl4AaABAg,Personally prefer to look of the M3 comp,2 years ago,@patatr4943,UCyhLD-9VVcIU1TQNsjbx4ig,0,,https://yt3.ggpht.com/ytc/AIdro_kwLI7E8zrBDgwUHiNiIzctjMzkWGJ8ETJp4gvJzhTS=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.258781,Neutral
UgwHTAmINJ0p3N7HlyN4AaABAg,Fixed little spoiler 😢 its called a duck tail spoiler 😊,2 years ago,@Aidan_bcafc,UCR-apwJazKKRhn_tafXXIIQ,0,,https://yt3.ggpht.com/Kbqf4KJrr-Rr3e73LCRPZ-jEpWgQ3pClYp6yTy4k7oCmlmB-qjo7I9K-9STrQoLDxVZORzRTjg=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.260793,Positive
Ugx1mY983EkrpRqRzNB4AaABAg,"Everybody know a porche when they see one. They know it is a cool car, and the driver is automatically classified as an a** hole. Only 0.0001% of population know that bmw is special, and even then they must squeeze their eyebrows in order to pickup the minute details that separate this one from the other and understand it is a cool car. Regardless the coolness of the bmw,  you will be looked at as if you where a sub-human species for owning one, and not an a** hole. Its a hard choice. Point beeing, bmw design is boring.",2 years ago,@frodej6640,UCSADYyuy3ZPu95AJjwIoldQ,0,,https://yt3.ggpht.com/ytc/AIdro_n1YRi8i8TpTnKtMIARSi9xPLn2rKU-ONxy_O_TrQ3cSvg7zMr2VhNJEvOs1oIoKW7QLA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.260793,Positive
Ugz54gHjLkv9xVGq9Zh4AaABAg,BMW.,2 years ago,@mariomorais1974,UCX9tsuOp0KW-lhTAa1nAGhg,0,,https://yt3.ggpht.com/QN_swZlcxWbDIWB399JtktbpT_8ys0EmLQTyXtbnFbFW_KApjttdMFR5rNBpfYQwnCf68GTbmA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.262803,Neutral
UgzVjZKXGaUMtEOnUxl4AaABAg,"After 20 years, which car you rather have?  Love M3s but their design gets old.  911 basic lines never change.  Timeless..",2 years ago,@PC-xj2mw,UC4yuQJy1vr0wx_xY9Y6arhA,0,,https://yt3.ggpht.com/ytc/AIdro_kJJhbKBLnDOzKeIr65lYLuyOayFDofk3qRsqKaX48=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.264813,Positive
UgzY-Jnykw6VLZR4Kix4AaABAg,Porsche is beautiful. BMW a tank.,2 years ago,@stevosd60,UCLaKKvpuP4NoFlZhfTX-WKw,0,,https://yt3.ggpht.com/ytc/AIdro_npZ7-_3Uvbir54Qo5VlAZKpil-HuX5yQMECPr5O5I=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.265972,Positive
Ugz3e39GzdjDVjt-czJ4AaABAg,Audi RS quicker than both of these cars and cheaper 😂,2 years ago,@stevenfoleyuk9404,UCPn6zcPrpqcZ3twjrswnsYw,0,,https://yt3.ggpht.com/ytc/AIdro_nuNlfceTDiBSTQUhxQ56YDJFbBu1DjRfTpJMFP6ck9D0x3tsglom8eMUA2blBLpRVU8w=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Positive
UgykqqdFeC8ALovwxxd4AaABAg,Love the BM personally. Looks nicer and practical,2 years ago,@slick0000,UCy5YBu-wDGtU7v3LPnmtPrQ,0,,https://yt3.ggpht.com/ytc/AIdro_m8w532bGnA_WmZTa02Eji0NMW_kp2tulvWNu5eM6eLbV4=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Positive
UgxlykfUcE8pfleetRh4AaABAg,"I don't know what it is, but to me you are just charismatic. I don't recall really seeing you in shorts before. No Homo, but nice legs. And that area looks amazing. If I ever visit over there, we should rent some mountain bikes, and do some mountain biking. I haven't finished the video yet, but I'm really interested to see how the big fat Beamer does compared to the Porsche.",2 years ago,@Bohn101,UCQ5XMH5lFevuYdwBT5c5jrA,0,,https://yt3.ggpht.com/ytc/AIdro_luiw3I6Tz3ThjdsfHsZmwYUlDUk-Y0H8AHY8F6IQ50XA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Positive
Ugyv4X_vfh1uVNNr-h54AaABAg,"Dude, you can’t take M3 and compare with Porsche 911. Pick somebody your own size 🙄",2 years ago,@mwn7521,UC7BRyBacfk7e03iZSGwYzzw,0,,https://yt3.ggpht.com/ytc/AIdro_mHpjqRHAY0GJhhx7K_sEfxyIH76Sx0gGTH-BjerVI=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Neutral
UgwghykY3ghf96rDIw14AaABAg,You love pisting,2 years ago,@인간조무사-c7z,UCtT1hIwyI4ai8K6YPw8FYEw,0,,https://yt3.ggpht.com/ytc/AIdro_kTSZt9CjR8u0S4XS-UP7VTrB__3BKBgHldJ00OVvRyHg=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Positive
UgwRbs0Vo7ujdVVm3DB4AaABAg,"This is like choosing between two outstanding athletes: Venus Williams or Alica Schmidt. Both great at what they do, but…",2 years ago,@darkmatter6714,UCc-uuavll4OXK5kWdzO1AEQ,0,,https://yt3.ggpht.com/ytc/AIdro_myh28lWFH0gU3ErTUhAC8fq5GwSWx5jGm1V8pmda_DDw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.268433,Positive
UgxaQFHta0XXUHaEWHN4AaABAg,"M3 is much more practical,  also the look of that regular 911 is boring....but everybody loves something else",2 years ago,@premgl4624,UCWFAZN7ha8wO-m2hu2fRlwg,0,,https://yt3.ggpht.com/ytc/AIdro_kA-UeMNS5pSOQ3iURr1BZXbV8NgfwNxgA3rT_4-_zUXw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Positive
UgxLL0ez1jdNTzGq3AV4AaABAg,Man m3 crushes it,2 years ago,@NISHUGARVU,UC_-jA1RO9p307vTIVnXEztA,0,,https://yt3.ggpht.com/ytc/AIdro_mXW79RwCrZYEOEzl7H5KSixY8mc1fI_Asc10OLDx7sgETd=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Negative
UgxGS5HGutn_b-9FfWN4AaABAg,I just love these real life comments..,2 years ago,@egonr82,UCNGOEPQb7jZzETeV6EGb2vw,0,,https://yt3.ggpht.com/ytc/AIdro_k5GVD9cyNNES0-CsKrUNxFUHQda3Vhw36Nrwe7Sm6xGpfY=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Positive
UgzLGzi_D749Vw3citl4AaABAg,Aren't all G80 competition cars x drive?,2 years ago,@helmetculture,UCFoAUI8_J8UcTswrGJx4-LA,0,,https://yt3.ggpht.com/ytc/AIdro_l28DgP2sQQgcGcSEwzOVjliMIgMifXtsI-anrrN7Kvq-w=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Neutral
UgyQugw_aNg_LSEVymR4AaABAg,So glad the 992 doesn’t have a soft limiter in the US.  Makes the sports exhaust worth it here,2 years ago,@verde629,UCrtacD3_Wzcc5FU7_kHtYtw,0,,https://yt3.ggpht.com/OJ-MtP-XS8MEtz7or5XwdMrut8gSO-vkxYKJBQxzC1HIMVQHwL9FL4vxjUZquL6fkc1AOoixZA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Positive
UgxO7lBmHb-QHT1Stpd4AaABAg,The front of the Porsche reminds me of an Ora Cat or something lol,2 years ago,@chris_wildlife,UCGAgVt-4egy0ICp3i6pI_Eg,0,,https://yt3.ggpht.com/vDpuj9t42-Rd7Od0RwuDV-aXAbiNXR-hph_TWsDBVLCx16BKu0txBNUOo02GRaFsMpjr3Sbp=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Positive
UgyHwjPmok7sQ5JZpUZ4AaABAg,"0:00 when you are taking a shit and forgot about the camera starting to record, on timer.",2 years ago,@thefridgeman,UCZY86EIGqROhJq19Hqp-hkg,0,,https://yt3.ggpht.com/j93CPd5Lnvx59H0TR7OkuPT_dD80ez-qLGHio9CbUfIPzofOcEcDVvi8xcv5ClnUrfpOPxL6Z3w=s88-c-k-c0x00ffffff-no-rj,False,False,1688114558.275403,Negative
Ugwlguq1qtL573DFJaB4AaABAg,"13:04 - 13:30
Why is he like this?? 😭😭",2 years ago,@alphabetagamma4142,UC6-vhxEqDGGN7e6hEWXAm6g,1,,https://yt3.ggpht.com/ytc/AIdro_lu74AQKu30pT2xKQ7IACAv3MpIprcYmyp5B3tV-cQ=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.556672,Negative
UgzbOFTTJnpfa-FFilF4AaABAg,Not to mention re-sale value of the Porsche being parsecs ahead of the 'Dad Car' Beamer,2 years ago,@simoncrawley7430,UCjZ-ZWvHP3VYUhdy-HvfUsw,0,,https://yt3.ggpht.com/ytc/AIdro_lrJAdQLJOd8NC6KFKQvIcasdZiTnE9FnWQavsXz3DjXLY=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.556672,Positive
UgzUZpvFevqKX4JjrXl4AaABAg,Porsche.,2 years ago,@petermacgregor2004,UCbKXqgzPPwYNI1x_hahE2zw,0,,https://yt3.ggpht.com/ytc/AIdro_nmMlm5DO8ojT4uzbLWeyjyXQtEJn0QDHuutc6ZNeLJDw=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.55868,Neutral
UgwWYBcGSrzvCHmq1054AaABAg,Why are you comparing a base 911 with a top of the line 3 series M3?  Baby buggy fits in RWD 992/911. Congrats on the baby news.,2 years ago (edited),@sja9836,UC5oP1waWcGfPKh8_aBCxVHA,0,,https://yt3.ggpht.com/ytc/AIdro_mPo7dv05CFXkOcdfn4kZufcpVleIjNSjt5hxHZaS0=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.560687,Positive
UgzIgrxkgl60zZG5Uq14AaABAg,porshe 280mk/h -300++  is very dangerous..  it is track car .. bmw is  sport car. for every day ..,2 years ago,@nikakhomasuridze6618,UCiTKYtFXsG4Ew6-ZQyS7u_w,0,,https://yt3.ggpht.com/ytc/AIdro_kLZmfsVqkr_u7Pe2_q7YXOXVQEjvgGWjifuHFm2EnU2JM=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.562695,Negative
Ugwc_5ItMQz5ufn0Xxh4AaABAg,Porsche people can buy the Porsche I'm a Audi guy but I would buy the M3 The front end is ugly but eh Porsche is looking so basic,2 years ago,@Krmozcoban,UCzdnyZ-F-n4XtUZGDSPx4tw,1,,https://yt3.ggpht.com/NOBiFVJspEtu4QeSJ4t4UFI6P0K3mkZALloeisn5RprO8lNj3eeBgxRyQ1vdAMn1-jabspxO=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.562695,Negative
Ugz-fP_vSTm9CP8Hmnx4AaABAg,"Zippy!  Crap, I can't unsee it!",2 years ago,@shoos9315,UCNVCd5Nmp0-IU74HsD35sGA,0,,https://yt3.ggpht.com/ytc/AIdro_lpeOKtlJTsHjDDzyvrxUoEWb7YI2AFTbP7SV-8up0=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.566305,Negative
UgyDtjIWwzPYHHQ_NhB4AaABAg,"The 911 in entry level white boy spec, but still extremely impressive",2 years ago,@arthur_za,UCz3sFS5nJtES8uIoCgBufIw,0,,https://yt3.ggpht.com/ytc/AIdro_ntMEdHunnALfq8Cc3UOd0U-wUeFPME1HJYehbFTzgWmA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.567978,Positive
UgypiilLsimwG0fB3i14AaABAg,"I'll take the Porsche .. it is in my favorite color for a Porsche .. 
Well it's my favorite color for a MBZ or a BMW too ..",2 years ago,@TailGunner1927,UCWUxKf_GZ37AGpAaJohvYXw,0,,https://yt3.ggpht.com/ytc/AIdro_kwiEcrSeKMjqc34u3-fZCKvdpsHcyQTYddJl1HCA=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.569142,Positive
UgwxJuz2OhkNM7tl97R4AaABAg,you and tavarish's car trek at least for me is a replacement for top gear,2 years ago,@hatunko5168,UCu-9yodGBTHVHmlbxinY06Q,0,,https://yt3.ggpht.com/ytc/AIdro_l_k9L9UskLv8DwBxYSG48ke7UDUNBuVU7gC7rDHqJpqoc=s88-c-k-c0x00ffffff-no-rj,False,False,1688114559.571852,Positive
